,I1,I2,V1,V2,a1,a2,b1,b2,gammaTuple,harmonic,power,Pin,Pout,Gain,Pdc1,Pdc2,PAE,drainEff,Load Gamma,r,x
399,2.441e-07,0.025952,-0.3,3.0,(0.15868+8.7991e-09j),(-0.096946+0.096277j),(-0.059106-0.12968j),(-0.089549+0.32963j),"(15,)",1,8,3.8640271130386012,16.90227865038017,13.038251537341567,-7.323e-08,0.077856,59.814434270961726,62.94131001849568,(0.3464085589549894+0.19999836166046678j),0.3464085589549894,0.19999836166046678
400,,,,,(-1.3106e-09-3.3007e-11j),(-4.5508e-09+1.9002e-09j),(-0.0063855-0.0067233j),(-0.03225-0.01327j),"(15,)",2,8,-13.666458236458585,-2.160409231529167,11.506049004929418,,,,,(9.994417325285897e-08-1.000452458624942e-07j),9.994417325285897e-08,-1.000452458624942e-07
401,,,,,(-4.3099e-10+1.6823e-09j),(-4.3751e-10+5.9697e-09j),(-0.010568+0.0062575j),(-0.032052+0.027646j),"(15,)",3,8,-11.225165519368343,-0.47781180122504513,10.747353718143298,,,,,(9.994317734955418e-08-1.00045891644647e-07j),9.994317734955418e-08,-1.00045891644647e-07
402,3.4689e-07,0.026123,-0.3,3.0,(0.17804+8.6428e-09j),(-0.099755+0.09659j),(-0.05763-0.14943j),(-0.095238+0.33382j),"(15,)",1,9,4.805602295475538,17.04259424063538,12.236991945159845,-1.04067e-07,0.078369,60.724062524084744,64.58253960047979,(0.3464069554435311+0.19999968359435913j),0.3464069554435311,0.19999968359435913
403,,,,,(-1.4204e-09-8.1622e-11j),(-5.004e-09+1.9068e-09j),(-0.0067002-0.0075152j),(-0.034549-0.015505j),"(15,)",2,9,-12.951166458919479,-1.4446920697085985,11.506474389210881,,,,,(9.994032196177704e-08-1.0004268407240015e-07j),9.994032196177704e-08,-1.0004268407240015e-07
404,,,,,(-6.31e-10+1.8568e-09j),(-1.0148e-09+6.6749e-09j),(-0.012432+0.0061113j),(-0.038465+0.028283j),"(15,)",3,9,-10.179491103769958,0.568066123384868,10.747557227154825,,,,,(9.99438676988413e-08-1.0004387338811053e-07j),9.99438676988413e-08,-1.0004387338811053e-07
405,1.0878e-12,0.033259,-0.3,3.0,(0.070879+7.8565e-09j),(-0.011743+0.094143j),(-0.041667-0.033995j),(-0.029358+0.23536j),"(16,)",1,1,0.2776407492233673,13.734216250619625,13.456575501396257,-3.2634e-13,0.09977699999999999,22.612117792176527,23.68051718632551,(0.3999957119125239-3.148807268653552e-07j),0.3999957119125239,-3.148807268653552e-07
406,,,,,(1.3683e-11+1.4392e-10j),(2.6835e-10+4.7285e-10j),(-0.00065111+0.00078823j),(-0.0010244+0.0037057j),"(16,)",2,1,-32.818095015891984,-21.313083192233098,11.50501182365889,,,,,(9.994464201673431e-08-1.00044064895146e-07j),9.994464201673431e-08,-1.00044064895146e-07
407,,,,,(9.0889e-11+7.3494e-11j),(3.5255e-10+1.9405e-10j),(8.6241e-05+0.00082125j),(0.00079118+0.0027336j),"(16,)",3,1,-34.673162648260416,-23.926235454903203,10.746927193357212,,,,,(9.994222581561913e-08-1.0004306035235529e-07j),9.994222581561913e-08,-1.0004306035235529e-07
408,1.2106e-11,0.032518,-0.3,3.0,(0.079527+8.4657e-09j),(-0.014439+0.10213j),(-0.045521-0.040348j),(-0.036096+0.25532j),"(16,)",1,2,1.1800353900625418,14.460103043557023,13.28006765349448,-3.6318e-12,0.097554,27.28118827059881,28.626300302909158,(0.4000080055317236+1.218205886348657e-06j),0.4000080055317236,1.218205886348657e-06
409,,,,,(-8.3519e-11+2.6087e-10j),(1.141e-10+1.0229e-09j),(-0.0017209+0.00088558j),(-0.0045471+0.0056829j),"(16,)",2,2,-27.274913528200763,-15.769879638244525,11.505033889956238,,,,,(9.99446346881708e-08-1.0004720272934267e-07j),9.99446346881708e-08,-1.0004720272934267e-07
410,,,,,(1.6728e-10+1.6814e-10j),(6.6881e-10+4.6862e-10j),(-5.682e-06+0.0016757j),(0.00099815+0.005688j),"(16,)",3,2,-28.526324629966624,-17.77938748813884,10.746937141827784,,,,,(9.994358318916647e-08-1.000441829183779e-07j),9.994358318916647e-08,-1.000441829183779e-07
411,3.8595e-10,0.031365,-0.3,3.0,(0.089231+8.9665e-09j),(-0.01766+0.10914j),(-0.04894-0.048442j),(-0.044151+0.27286j),"(16,)",1,3,2.0688257298215733,15.063593989331745,12.994768259510172,-1.1578499999999999e-10,0.09409499999999998,32.391760882087205,34.10302098995696,(0.3999854833382501+8.829624456273806e-07j),0.3999854833382501,8.829624456273806e-07
412,,,,,(-2.5146e-10+4.0084e-10j),(-2.4687e-10+1.7599e-09j),(-0.0032577+0.00074494j),(-0.010038+0.0075604j),"(16,)",2,3,-22.530722886500833,-11.025898568086589,11.504824318414244,,,,,(9.994630105526748e-08-1.000464221460207e-07j),9.994630105526748e-08,-1.000464221460207e-07
413,,,,,(2.378e-10+3.3283e-10j),(1.0102e-09+9.8383e-10j),(-0.00047353+0.0028545j),(0.00012676+0.0099709j),"(16,)",3,3,-23.78179979386872,-13.034910892423659,10.746888901445066,,,,,(9.994199228947538e-08-1.0004426411431128e-07j),9.994199228947538e-08,-1.0004426411431128e-07
414,6.1948e-09,0.029966,-0.3,3.0,(0.10012+9.3458e-09j),(-0.021144+0.11509j),(-0.05173-0.058315j),(-0.05286+0.28772j),"(16,)",1,4,2.952791910010912,15.55603455202357,12.603242642012658,-1.85844e-09,0.089898,37.78550072804728,39.98097908963491,(0.400006724238381-1.2353789824211819e-06j),0.400006724238381,-1.2353789824211819e-06
415,,,,,(-4.6872e-10+5.3634e-10j),(-7.8408e-10+2.5608e-09j),(-0.0050248+0.00033745j),(-0.01673+0.0088758j),"(16,)",2,4,-18.968381489385003,-7.463316425575788,11.505065063809214,,,,,(9.994294095274884e-08-1.000434216791149e-07j),9.994294095274884e-08,-1.000434216791149e-07
416,,,,,(2.6713e-10+5.5736e-10j),(1.246e-09+1.7286e-09j),(-0.0014518+0.0041245j),(-0.0024208+0.014873j),"(16,)",3,4,-20.19559745844007,-9.448771179912953,10.746826278527116,,,,,(9.994059374745636e-08-1.000427747827501e-07j),9.994059374745636e-08,-1.000427747827501e-07
417,2.4045e-08,0.02864,-0.3,3.0,(0.11233+9.6013e-09j),(-0.02468+0.11984j),(-0.053713-0.070057j),(-0.061699+0.29959j),"(16,)",1,5,3.8246365700499316,15.943384353537585,12.118747783487652,-7.2135e-09,0.08592,42.92670357250927,45.73452438372907,(0.40001307211822873-1.3569766099944832e-06j),0.40001307211822873,-1.3569766099944832e-06
418,,,,,(-6.8949e-10+6.5499e-10j),(-1.3594e-09+3.3073e-09j),(-0.0067215-0.00017345j),(-0.02334+0.0097283j),"(16,)",2,5,-16.45808484493329,-4.952604739712455,11.505480105220833,,,,,(9.994254025318346e-08-1.0004408678898694e-07j),9.994254025318346e-08,-1.0004408678898694e-07
419,,,,,(2.3603e-10+8.2246e-10j),(1.302e-09+2.6468e-09j),(-0.0029328+0.0052946j),(-0.0067343+0.019742j),"(16,)",3,5,-17.37144409815151,-6.624435470026336,10.747008628125176,,,,,(9.994330223246534e-08-1.0004296323696137e-07j),9.994330223246534e-08,-1.0004296323696137e-07
420,6.4781e-08,0.027895,-0.3,3.0,(0.12604+9.6867e-09j),(-0.028085+0.12322j),(-0.05469-0.083812j),(-0.070213+0.30804j),"(16,)",1,6,4.676550213546415,16.224553124608807,11.548002911062392,-1.94343e-08,0.083685,46.588956914620226,50.096535426898484,(0.4000122033221793-3.4308267113918e-06j),0.4000122033221793,-3.4308267113918e-06
421,,,,,(-8.521e-10+7.5378e-10j),(-1.7661e-09+3.8954e-09j),(-0.008027-0.00049414j),(-0.028314+0.010633j),"(16,)",2,6,-14.902807774834114,-3.397307655874984,11.505500118959128,,,,,(9.994623092532457e-08-1.0004491511517352e-07j),9.994623092532457e-08,-1.0004491511517352e-07
422,,,,,(1.4283e-10+1.1187e-09j),(1.1671e-09+3.706e-09j),(-0.004875+0.0063084j),(-0.012707+0.024361j),"(16,)",3,6,-14.978356150396133,-4.231255149347191,10.747101001048943,,,,,(9.994556990917404e-08-1.0004139225959009e-07j),9.994556990917404e-08,-1.0004139225959009e-07
423,1.2731e-07,0.027696,-0.3,3.0,(0.14142+9.6741e-09j),(-0.031226+0.12569j),(-0.054808-0.099485j),(-0.078065+0.31422j),"(16,)",1,7,5.501325720582742,16.437255717029867,10.935929996447122,-3.8192999999999997e-08,0.083088,48.71755195575769,52.98918823957731,(0.4000059949430117-1.48938713705263e-06j),0.4000059949430117,-1.48938713705263e-06
424,,,,,(-9.8298e-10+8.4296e-10j),(-2.0792e-09+4.401e-09j),(-0.0091248-0.00070575j),(-0.032409+0.011593j),"(16,)",2,7,-13.779930257326216,-2.2740660310034078,11.505864226322808,,,,,(9.99421753749995e-08-1.0004536890609493e-07j),9.99421753749995e-08,-1.0004536890609493e-07
425,,,,,(3.2298e-12+1.4042e-09j),(8.6917e-10+4.7638e-09j),(-0.0070059+0.0070458j),(-0.019489+0.028157j),"(16,)",3,7,-13.0659875139694,-2.3186611721005344,10.747326341868863,,,,,(9.994140174250058e-08-1.0004361183931505e-07j),9.994140174250058e-08,-1.0004361183931505e-07
426,2.1138e-07,0.027799,-0.3,3.0,(0.15868+9.5817e-09j),(-0.03403+0.12772j),(-0.054243-0.11703j),(-0.085075+0.31931j),"(16,)",1,8,6.304796644017778,16.614633705555715,10.309837061537937,-6.3414e-08,0.083397,49.8730014113217,54.99370026799525,(0.3999883033022189+3.1163964915781445e-06j),0.3999883033022189,3.1163964915781445e-06
427,,,,,(-1.124e-09+9.2216e-10j),(-2.4381e-09+4.8976e-09j),(-0.010237-0.0010037j),(-0.036687+0.01228j),"(16,)",2,8,-12.76529621762993,-1.2588526433482194,11.506443574281707,,,,,(9.994365453099312e-08-1.0004339200151018e-07j),9.994365453099312e-08,-1.0004339200151018e-07
428,,,,,(-1.6245e-10+1.659e-09j),(4.5621e-10+5.7208e-09j),(-0.0091018+0.0074714j),(-0.02634+0.030874j),"(16,)",3,8,-11.590644513444788,-0.8433653466687956,10.747279166775991,,,,,(9.994381309687801e-08-1.0004307951583102e-07j),9.994381309687801e-08,-1.0004307951583102e-07
429,3.159e-07,0.028079,-0.3,3.0,(0.17804+9.4539e-09j),(-0.036426+0.12953j),(-0.053031-0.13654j),(-0.091065+0.32383j),"(16,)",1,9,7.093879779939086,16.769396191837103,9.675516411898018,-9.477000000000001e-08,0.084237,50.34073252252567,56.42047363332027,(0.3999942765339112+1.609509432068067e-06j),0.3999942765339112,1.609509432068067e-06
430,,,,,(-1.2855e-09+9.9784e-10j),(-2.8798e-09+5.3972e-09j),(-0.011411-0.0014451j),(-0.041394+0.012567j),"(16,)",2,9,-11.794726626775187,-0.2886505883061785,11.506076038469006,,,,,(9.994324072196016e-08-1.0004380571694273e-07j),9.994324072196016e-08,-1.0004380571694273e-07
431,,,,,(-3.4935e-10+1.8738e-09j),(-4.8054e-11+6.5719e-09j),(-0.011126+0.0076192j),(-0.033119+0.032605j),"(16,)",3,9,-10.41340370798613,0.33414543922865086,10.74754914721478,,,,,(9.994114751376488e-08-1.0004284203368744e-07j),9.994114751376488e-08,-1.0004284203368744e-07
432,3.5803e-12,0.034424,-0.3,3.0,(0.070879+7.2577e-09j),(0.032124+0.082949j),(-0.033059-0.031393j),(-0.034136+0.21974j),"(17,)",1,1,1.68116455927358,13.174202506379878,11.493037947106297,-1.07409e-12,0.103272,18.685137988999895,20.111185083565726,(0.3464166796676479-0.20000582405176495j),0.3464166796676479,-0.20000582405176495
433,,,,,(1.2113e-10+1.4053e-10j),(6.32e-10+2.9581e-10j),(-9.6476e-05+0.0013086j),(0.0016787+0.0046403j),"(17,)",2,1,-30.650620282330976,-19.14523578861092,11.505384493720062,,,,,(9.994019671394729e-08-1.0004318509068307e-07j),9.994019671394729e-08,-1.0004318509068307e-07
434,,,,,(2.7958e-11+2.9122e-11j),(1.1271e-10+8.1725e-11j),(-5.5888e-06+0.00028563j),(0.00015446+0.00097234j),"(17,)",3,1,-43.892561177648844,-33.14570453475931,10.74685664288954,,,,,(9.994158315623073e-08-1.0004013314857827e-07j),9.994158315623073e-08,-1.0004013314857827e-07
435,1.9334e-11,0.034347,-0.3,3.0,(0.079527+7.9647e-09j),(0.034457+0.091739j),(-0.036611-0.036511j),(-0.04007+0.24169j),"(17,)",1,2,2.613967401943238,14.0154125033577,11.401445101414463,-5.8002e-12,0.10304100000000001,22.692523725022042,24.464209406935097,(0.3464149342662899-0.1999993645415625j),0.3464149342662899,-0.1999993645415625
436,,,,,(1.1298e-10+2.427e-10j),(7.6201e-10+6.5886e-10j),(-0.00064732+0.0017802j),(0.00051216+0.0071051j),"(17,)",2,2,-27.461611941694283,-15.956388452490994,11.505223489203287,,,,,(9.994209923715067e-08-1.0004414497399065e-07j),9.994209923715067e-08,-1.0004414497399065e-07
437,,,,,(7.9112e-11+6.2445e-11j),(3.0633e-10+1.6362e-10j),(8.3328e-05+0.00070773j),(0.00071238+0.0023503j),"(17,)",3,2,-35.953156546578846,-25.206121985134203,10.747034561444641,,,,,(9.994029838555728e-08-1.0004447527383599e-07j),9.994029838555728e-08,-1.0004447527383599e-07
438,1.8667e-10,0.033934,-0.3,3.0,(0.089231+8.5927e-09j),(0.03586+0.10032j),(-0.040063-0.0433j),(-0.047757+0.26202j),"(17,)",1,3,3.5046485861124372,14.741081830704402,11.236433244591966,-5.6000999999999996e-11,0.101802,27.063776771084996,29.265225363450604,(0.3464186527119519-0.1999996778778898j),0.3464186527119519,-0.1999996778778898
439,,,,,(5.8661e-11+4.0831e-10j),(8.2804e-10+1.311e-09j),(-0.0017489+0.002333j),(-0.0024203+0.010695j),"(17,)",2,3,-23.715323824075636,-12.209778601380503,11.505545222695135,,,,,(9.994138498345512e-08-1.0004003123660181e-07j),9.994138498345512e-08,-1.0004003123660181e-07
440,,,,,(1.6324e-10+1.4565e-10j),(6.4286e-10+3.9453e-10j),(8.8702e-05+0.0015452j),(0.0012391+0.005188j),"(17,)",3,3,-29.21631810844248,-18.46936843893476,10.746949669507714,,,,,(9.994088671833174e-08-1.000430314701841e-07j),9.994088671833174e-08,-1.000430314701841e-07
441,3.0291e-09,0.033254,-0.3,3.0,(0.10012+9.1051e-09j),(0.036277+0.10817j),(-0.043082-0.052035j),(-0.056665+0.27953j),"(17,)",1,4,4.361876581033614,15.335888835463557,10.974012254429944,-9.087299999999999e-10,0.09976199999999999,31.51042433241111,34.247094833704224,(0.34642700002502375-0.20000460042363244j),0.34642700002502375,-0.20000460042363244
442,,,,,(-5.3077e-11+6.2026e-10j),(7.7149e-10+2.212e-09j),(-0.00337+0.0028372j),(-0.0072108+0.014915j),"(17,)",2,4,-20.130804552574396,-8.625622322607594,11.505182229966804,,,,,(9.994036769774523e-08-1.0004291004994311e-07j),9.994036769774523e-08,-1.0004291004994311e-07
443,,,,,(2.4896e-10+3.0667e-10j),(1.0321e-09+8.8859e-10j),(-0.00028746+0.0027797j),(0.00071256+0.0096043j),"(17,)",3,4,-24.084142549801243,-13.337145778643647,10.746996771157596,,,,,(9.99427073529661e-08-1.0004735633503436e-07j),9.99427073529661e-08,-1.0004735633503436e-07
444,1.6254e-08,0.03262,-0.3,3.0,(0.11233+9.4933e-09j),(0.035892+0.1149j),(-0.045361-0.062829j),(-0.065919+0.29363j),"(17,)",1,5,5.1936362374684855,15.802042344674408,10.608406107205923,-4.8762e-09,0.09786,35.48984286685055,38.86861117770283,(0.3464087258828751-0.2000031223017854j),0.3464087258828751,-0.2000031223017854
445,,,,,(-1.8999e-10+8.5241e-10j),(6.5725e-10+3.2192e-09j),(-0.0052162+0.003311j),(-0.012821+0.019377j),"(17,)",2,5,-17.192911851586132,-5.687599710960218,11.505312140625911,,,,,(9.993927742415955e-08-1.0004497475641997e-07j),9.993927742415955e-08,-1.0004497475641997e-07
446,,,,,(2.8882e-10+5.4744e-10j),(1.3111e-09+1.681e-09j),(-0.0012952+0.0041782j),(-0.0018569+0.014961j),"(17,)",3,5,-20.19203837781398,-9.444695419396773,10.747342958417207,,,,,(9.994235975828838e-08-1.0003896583351151e-07j),9.994235975828838e-08,-1.0003896583351151e-07
447,4.7303e-08,0.032437,-0.3,3.0,(0.12604+9.7027e-09j),(0.034884+0.1203j),(-0.046693-0.07578j),(-0.074843+0.30405j),"(17,)",1,6,6.000596429532426,16.146805085489827,10.1462086559574,-1.4190899999999999e-08,0.09731100000000001,38.22571792603092,42.31736067505214,(0.34642659051539115-0.20000527976958862j),0.34642659051539115,-0.20000527976958862
448,,,,,(-3.0523e-10+1.0883e-09j),(6.2522e-10+4.2021e-09j),(-0.0069646+0.0039131j),(-0.017898+0.024129j),"(17,)",2,6,-14.960867735395686,-3.4556014702379905,11.505266265157697,,,,,(9.994191863982004e-08-1.0004477847467774e-07j),9.994191863982004e-08,-1.0004477847467774e-07
449,,,,,(2.5634e-10+8.4674e-10j),(1.3835e-09+2.7159e-09j),(-0.0029536+0.0055128j),(-0.0066726+0.020495j),"(17,)",3,6,-17.086898054675405,-6.339801282596791,10.747096772078615,,,,,(9.99439626890047e-08-1.0004323422486719e-07j),9.99439626890047e-08,-1.0004323422486719e-07
450,1.0096e-07,0.03257,-0.3,3.0,(0.14142+9.8102e-09j),(0.033582+0.12477j),(-0.047238-0.090769j),(-0.083258+0.31211j),"(17,)",1,7,6.780253706024986,16.417181741101498,9.636928035076515,-3.0288e-08,0.09771,39.97547162265884,44.851726046464016,(0.3464100012853931-0.20000449805203055j),0.3464100012853931,-0.20000449805203055
451,,,,,(-4.2806e-10+1.318e-09j),(5.5749e-10+5.177e-09j),(-0.0087225+0.004447j),(-0.023113+0.028662j),"(17,)",2,7,-13.194024691480275,-1.6885966821294502,11.505428009350824,,,,,(9.994527364458574e-08-1.0004623228481302e-07j),9.994527364458574e-08,-1.0004623228481302e-07
452,,,,,(1.7069e-10+1.1537e-09j),(1.2803e-09+3.8091e-09j),(-0.0049162+0.0066197j),(-0.012658+0.025442j),"(17,)",3,7,-14.685884643112237,-3.938765318718615,10.747119324393623,,,,,(9.99418615254971e-08-1.0004575438997495e-07j),9.99418615254971e-08,-1.0004575438997495e-07
453,1.8051e-07,0.032894,-0.3,3.0,(0.15868+9.8139e-09j),(0.032207+0.12862j),(-0.047097-0.10779j),(-0.091045+0.31873j),"(17,)",1,8,7.536799750620484,16.64160458146704,9.104804830846552,-5.4152999999999995e-08,0.09868199999999999,41.01815872448872,46.765169775642974,(0.3464093319766836-0.1999994905713838j),0.3464093319766836,-0.1999994905713838
454,,,,,(-5.8015e-10+1.5324e-09j),(3.6614e-10+6.1489e-09j),(-0.010558+0.0047618j),(-0.028933+0.032563j),"(17,)",2,8,-11.734519341308376,-0.22855659282095,11.505962748487427,,,,,(9.994010768431316e-08-1.0004321271474472e-07j),9.994010768431316e-08,-1.0004321271474472e-07
455,,,,,(4.6377e-11+1.4439e-09j),(1.0376e-09+4.8675e-09j),(-0.0069833+0.007451j),(-0.019166+0.029518j),"(17,)",3,8,-12.82812814906561,-2.0808213198955623,10.747306829170046,,,,,(9.994141628046867e-08-1.0004326798670177e-07j),9.994141628046867e-08,-1.0004326798670177e-07
456,2.8136e-07,0.03336,-0.3,3.0,(0.17804+9.7291e-09j),(0.030935+0.132j),(-0.04629-0.12693j),(-0.098022+0.32445j),"(17,)",1,9,8.2750666803792,16.834754483048137,8.559687802668938,-8.440800000000001e-08,0.10008,41.49225027927653,48.20900317695844,(0.3464174379116379-0.20000471597773023j),0.3464174379116379,-0.20000471597773023
457,,,,,(-7.662e-10+1.7298e-09j),(2.6612e-11+7.1106e-09j),(-0.012475+0.0048093j),(-0.03544+0.03567j),"(17,)",2,9,-10.487718179388601,1.0180590930423903,11.50577727243099,,,,,(9.994372705438444e-08-1.0004535146642513e-07j),9.994372705438444e-08,-1.0004535146642513e-07
458,,,,,(-1.0584e-10+1.7133e-09j),(6.8614e-10+5.8748e-09j),(-0.0090918+0.0080391j),(-0.025962+0.032794j),"(17,)",3,9,-11.32862760259765,-0.5812302938749268,10.747397308722723,,,,,(9.994137460500365e-08-1.000432386258189e-07j),9.994137460500365e-08,-1.000432386258189e-07
459,2.9573e-11,0.035527,-0.3,3.0,(0.070879+6.285e-09j),(0.062704+0.057118j),(-0.02509-0.033096j),(-0.045284+0.20716j),"(18,)",1,1,2.173495981273364,12.761359463420888,10.587863482147524,-8.8719e-12,0.10658100000000001,16.172051956258603,17.71969146283109,(0.1999976803047312-0.34640227338733076j),0.1999976803047312,-0.34640227338733076
460,,,,,(2.0148e-10+1.4916e-10j),(9.2117e-10+2.0211e-10j),(0.00026184+0.001754j),(0.0035926+0.0056186j),"(18,)",2,1,-28.033988255059352,-16.529097353371284,11.504890901688071,,,,,(9.994213696461826e-08-1.000458973304582e-07j),9.994213696461826e-08,-1.000458973304582e-07
461,,,,,(-1.9012e-11+2.8318e-11j),(-4.7247e-11+1.0772e-10j),(-0.00023682+4.6637e-05j),(-0.00077504+0.00030199j),"(18,)",3,1,-45.35669040965169,-34.60996104461687,10.746729365034831,,,,,(9.994244926222683e-08-1.0004435867477823e-07j),9.994244926222683e-08,-1.0004435867477823e-07
462,1.7495e-10,0.03607,-0.3,3.0,(0.079527+6.9691e-09j),(0.069357+0.063641j),(-0.027849-0.037733j),(-0.05109+0.22971j),"(18,)",1,2,3.1441476485128312,13.665751845692633,10.521604197179801,-5.2485e-11,0.10821,19.587424559190435,21.493531961001754,(0.20000271846339496-0.34641564967260835j),0.20000271846339496,-0.34641564967260835
463,,,,,(2.4968e-10+2.1589e-10j),(1.1887e-09+3.5704e-10j),(0.00016884+0.0023279j),(0.0041549+0.0077315j),"(18,)",2,2,-25.648227630570368,-14.143177451038385,11.505050179531981,,,,,(9.994101404334584e-08-1.0003945945176258e-07j),9.994101404334584e-08,-1.0003945945176258e-07
464,,,,,(-1.2468e-11+4.4463e-11j),(-1.5267e-11+1.5843e-10j),(-0.00028477+0.00015993j),(-0.00086892+0.00071543j),"(18,)",3,2,-42.72981358218278,-31.98300668563421,10.746806896548568,,,,,(9.994093390837365e-08-1.0004287811758528e-07j),9.994093390837365e-08,-1.0004287811758528e-07
465,1.1329e-09,0.036593,-0.3,3.0,(0.089231+7.6315e-09j),(0.075833+0.070629j),(-0.030713-0.043533j),(-0.058125+0.25247j),"(18,)",1,3,4.085588598094374,14.50099058259794,10.415401984503564,-3.3987000000000004e-10,0.109779,23.34542858470197,25.679099370098115,(0.19999980929569233-0.34640943048802675j),0.19999980929569233,-0.34640943048802675
466,,,,,(2.9835e-10+3.3287e-10j),(1.5328e-09+6.8476e-10j),(-0.00017653+0.003152j),(0.004235+0.011091j),"(18,)",2,3,-23.024974846953988,-11.519787625689357,11.505187221264631,,,,,(9.993990982585851e-08-1.0004097753922001e-07j),9.993990982585851e-08,-1.0004097753922001e-07
467,,,,,(1.4392e-11+7.7949e-11j),(9.6301e-11+2.5577e-10j),(-0.00031799+0.00046192j),(-0.00079829+0.0017601j),"(18,)",3,3,-38.034262947454536,-27.287139332649318,10.747123614805217,,,,,(9.994183963407962e-08-1.0004179942133369e-07j),9.994183963407962e-08,-1.0004179942133369e-07
468,5.7309e-09,0.037048,-0.3,3.0,(0.10012+8.2448e-09j),(0.081427+0.077762j),(-0.033445-0.051045j),(-0.066576+0.2735j),"(18,)",1,4,4.9830051319873245,15.221658880904986,10.238653748917661,-1.7192699999999998e-09,0.11114399999999999,27.10783958333332,29.941935148546044,(0.19999874162067247-0.3464062750352391j),0.19999874162067247,-0.3464062750352391
469,,,,,(3.3138e-10+5.2442e-10j),(1.9451e-09+1.2888e-09j),(-0.0009618+0.004281j),(0.0032733+0.016172j),"(18,)",2,4,-20.165536860767194,-8.660651750011395,11.5048851107558,,,,,(9.994329341394674e-08-1.0004672382315906e-07j),9.994329341394674e-08,-1.0004672382315906e-07
